step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
516,10000000.0,10000000.0,0.0,195275.73,10195275.73,0,1,0,0,0,0,1
516,2625132.51,2625132.51,0.0,0.0,0.0,0,0,0,0,1,0,1
516,2625132.51,2625132.51,0.0,35492.23,2660624.74,0,1,0,0,0,0,1
517,4993938.87,4993938.87,0.0,0.0,0.0,0,0,0,0,1,0,1
517,4993938.87,4993938.87,0.0,743498.25,5737437.12,0,1,0,0,0,0,1
517,699183.61,699183.61,0.0,0.0,0.0,0,0,0,0,1,0,1
517,699183.61,699183.61,0.0,1355085.63,2054269.23,0,1,0,0,0,0,1
517,555328.55,555328.55,0.0,0.0,0.0,0,0,0,0,1,0,1
517,555328.55,555328.55,0.0,0.0,555328.55,0,1,0,0,0,0,1
518,242896.12,242896.12,0.0,0.0,0.0,0,0,0,0,1,0,1
518,242896.12,242896.12,0.0,2182109.56,2425005.68,0,1,0,0,0,0,1
518,1165187.89,1165187.89,0.0,0.0,0.0,0,0,0,0,1,0,1
518,1165187.89,1165187.89,0.0,0.0,1165187.89,0,1,0,0,0,0,1
518,22048.19,22048.19,0.0,0.0,0.0,0,0,0,0,1,0,1
518,22048.19,22048.19,0.0,0.0,22048.19,0,1,0,0,0,0,1
518,95105.01,95105.01,0.0,0.0,0.0,0,0,0,0,1,0,1
518,95105.01,95105.01,0.0,1779246.39,1874351.4,0,1,0,0,0,0,1
519,105491.11,105491.11,0.0,0.0,0.0,0,0,0,0,1,0,1
519,105491.11,105491.11,0.0,0.0,105491.11,0,1,0,0,0,0,1
519,1558.46,1558.46,0.0,0.0,0.0,0,0,0,0,1,0,1
519,1558.46,1558.46,0.0,1090398.04,1091956.51,0,1,0,0,0,0,1
519,21738.98,21738.98,0.0,0.0,0.0,0,0,0,0,1,0,1
519,21738.98,21738.98,0.0,0.0,21738.98,0,1,0,0,0,0,1
519,1644253.61,1644253.61,0.0,0.0,0.0,0,0,0,0,1,0,1
519,1644253.61,1644253.61,0.0,0.0,1644253.61,0,1,0,0,0,0,1
519,108994.49,108994.49,0.0,0.0,0.0,0,0,0,0,1,0,1
519,108994.49,108994.49,0.0,560333.23,669327.72,0,1,0,0,0,0,1
519,1049424.26,1049424.26,0.0,0.0,0.0,0,0,0,0,1,0,1
519,1049424.26,1049424.26,0.0,0.0,1049424.26,0,1,0,0,0,0,1
520,3283695.97,3283695.97,0.0,0.0,0.0,0,0,0,0,1,0,1
520,3283695.97,3283695.97,0.0,154559.87,3438255.84,0,1,0,0,0,0,1
520,2871898.5,2871898.5,0.0,0.0,0.0,0,0,0,0,1,0,1
520,2871898.5,2871898.5,0.0,0.0,2871898.5,0,1,0,0,0,0,1
520,1459180.14,1459180.14,0.0,0.0,0.0,0,0,0,0,1,0,1
520,1459180.14,1459180.14,0.0,1120598.68,2579778.81,0,1,0,0,0,0,1
520,5469910.99,5469910.99,0.0,0.0,0.0,0,0,0,0,1,0,1
520,5469910.99,5469910.99,0.0,115992.44,5585903.43,0,1,0,0,0,0,1
520,53325.6,53325.6,0.0,0.0,0.0,0,0,0,0,1,0,1
520,53325.6,53325.6,0.0,753904.94,807230.54,0,1,0,0,0,0,1
520,658855.33,658855.33,0.0,0.0,0.0,0,0,0,0,1,0,1
520,658855.33,658855.33,0.0,4937941.18,5596796.51,0,1,0,0,0,0,1
521,98086.09,98086.09,0.0,0.0,0.0,0,0,0,0,1,0,1
521,98086.09,98086.09,0.0,0.0,98086.09,0,1,0,0,0,0,1
521,5087422.03,5087422.03,0.0,0.0,0.0,0,0,0,0,1,0,1
521,5087422.03,5087422.03,0.0,16628.06,5104050.09,0,1,0,0,0,0,1
521,48734.24,48734.24,0.0,0.0,0.0,0,0,0,0,1,0,1
521,48734.24,48734.24,0.0,547479.72,596213.96,0,1,0,0,0,0,1
521,157277.0,157277.0,0.0,0.0,0.0,0,0,0,0,1,0,1
521,157277.0,157277.0,0.0,369445.83,526722.83,0,1,0,0,0,0,1
521,525155.79,525155.79,0.0,0.0,0.0,0,0,0,0,1,0,1
521,525155.79,525155.79,0.0,2665961.11,3191116.89,0,1,0,0,0,0,1
521,28835.93,28835.93,0.0,0.0,0.0,0,0,0,0,1,0,1
521,28835.93,28835.93,0.0,263633.63,292469.56,0,1,0,0,0,0,1
521,27483.79,27483.79,0.0,0.0,0.0,0,0,0,0,1,0,1
521,27483.79,27483.79,0.0,66220.65,93704.43,0,1,0,0,0,0,1
522,1752606.15,1752606.15,0.0,0.0,0.0,0,0,0,0,1,0,1
522,1752606.15,1752606.15,0.0,0.0,1752606.15,0,1,0,0,0,0,1
522,1543975.74,1543975.74,0.0,0.0,0.0,0,0,0,0,1,0,1
522,1543975.74,1543975.74,0.0,273464.29,1817440.03,0,1,0,0,0,0,1
522,59250.11,59250.11,0.0,0.0,0.0,0,0,0,0,1,0,1
522,59250.11,59250.11,0.0,1142307.7,1201557.81,0,1,0,0,0,0,1
522,146908.38,146908.38,0.0,0.0,0.0,0,0,0,0,1,0,1
522,146908.38,146908.38,0.0,4991504.3,5138412.68,0,1,0,0,0,0,1
522,545780.7,545780.7,0.0,0.0,0.0,0,0,0,0,1,0,1
522,545780.7,545780.7,0.0,0.0,545780.7,0,1,0,0,0,0,1
522,73561.74,73561.74,0.0,0.0,0.0,0,0,0,0,1,0,1
522,73561.74,73561.74,0.0,0.0,73561.74,0,1,0,0,0,0,1
522,101408.84,101408.84,0.0,0.0,0.0,0,0,0,0,1,0,1
522,101408.84,101408.84,0.0,0.0,101408.84,0,1,0,0,0,0,1
523,7603589.38,7603589.38,0.0,0.0,0.0,0,0,0,0,1,0,1
523,7603589.38,7603589.38,0.0,299845.14,7903434.51,0,1,0,0,0,0,1
523,160186.79,160186.79,0.0,0.0,0.0,0,0,0,0,1,0,1
523,160186.79,160186.79,0.0,2428183.45,2588370.25,0,1,0,0,0,0,1
523,951451.17,951451.17,0.0,0.0,0.0,0,0,0,0,1,0,1
523,951451.17,951451.17,0.0,1430666.86,2382118.03,0,1,0,0,0,0,1
523,2135320.18,2135320.18,0.0,0.0,0.0,0,0,0,0,1,0,1
523,2135320.18,2135320.18,0.0,333330.67,2468650.85,0,1,0,0,0,0,1
523,121543.83,121543.83,0.0,0.0,0.0,0,0,0,0,1,0,1
523,121543.83,121543.83,0.0,64845.34,186389.17,0,1,0,0,0,0,1
523,120598.96,120598.96,0.0,0.0,0.0,0,0,0,0,1,0,1
523,120598.96,120598.96,0.0,1284199.46,1404798.42,0,1,0,0,0,0,1
523,921894.19,921894.19,0.0,0.0,0.0,0,0,0,0,1,0,1
523,921894.19,921894.19,0.0,523285.83,1445180.02,0,1,0,0,0,0,1
523,497928.97,497928.97,0.0,0.0,0.0,0,0,0,0,1,0,1
523,497928.97,497928.97,0.0,4112129.55,4610058.51,0,1,0,0,0,0,1
523,4623764.68,4623764.68,0.0,0.0,0.0,0,0,0,0,1,0,1
523,4623764.68,4623764.68,0.0,0.0,4623764.68,0,1,0,0,0,0,1
523,159094.64,159094.64,0.0,0.0,0.0,0,0,0,0,1,0,1
523,159094.64,159094.64,0.0,0.0,159094.64,0,1,0,0,0,0,1
523,248799.49,248799.49,0.0,0.0,0.0,0,0,0,0,1,0,1
523,248799.49,248799.49,0.0,323143.23,571942.72,0,1,0,0,0,0,1
523,1200702.71,1200702.71,0.0,0.0,0.0,0,0,0,0,1,0,1
523,1200702.71,1200702.71,0.0,370244.35,1570947.06,0,1,0,0,0,0,1
523,10000000.0,15999376.79,5999376.79,0.0,0.0,0,0,0,0,1,0,1
523,10000000.0,10000000.0,0.0,198226.59,10198226.59,0,1,0,0,0,0,1
523,5999376.79,5999376.79,0.0,0.0,0.0,0,0,0,0,1,0,1
523,5999376.79,5999376.79,0.0,197460.17,6196836.96,0,1,0,0,0,0,1
523,25819.42,25819.42,0.0,0.0,0.0,0,0,0,0,1,0,1
523,25819.42,25819.42,0.0,0.0,25819.42,0,1,0,0,0,0,1
524,232315.43,232315.43,0.0,0.0,0.0,0,0,0,0,1,0,1
524,232315.43,232315.43,0.0,20819035.38,21051350.81,0,1,0,0,0,0,1
524,356224.26,356224.26,0.0,0.0,0.0,0,0,0,0,1,0,1
524,356224.26,356224.26,0.0,0.0,356224.26,0,1,0,0,0,0,1
525,203280.85,203280.85,0.0,0.0,0.0,0,0,0,0,1,0,1
525,203280.85,203280.85,0.0,0.0,203280.85,0,1,0,0,0,0,1
526,210525.95,210525.95,0.0,0.0,0.0,0,0,0,0,1,0,1
526,210525.95,210525.95,0.0,461327.69,671853.64,0,1,0,0,0,0,1
526,199940.02,199940.02,0.0,0.0,0.0,0,0,0,0,1,0,1
526,199940.02,199940.02,0.0,0.0,199940.02,0,1,0,0,0,0,1
526,319883.28,319883.28,0.0,0.0,0.0,0,0,0,0,1,0,1
526,319883.28,319883.28,0.0,102882.01,422765.29,0,1,0,0,0,0,1
526,377038.53,377038.53,0.0,0.0,0.0,0,0,0,0,1,0,1
526,377038.53,377038.53,0.0,105508.48,482547.01,0,1,0,0,0,0,1
526,606920.11,606920.11,0.0,0.0,0.0,0,0,0,0,1,0,1
526,606920.11,606920.11,0.0,16606636.44,17213556.55,0,1,0,0,0,0,1
526,200008.33,200008.33,0.0,0.0,0.0,0,0,0,0,1,0,1
526,200008.33,200008.33,0.0,2959887.83,3159896.16,0,1,0,0,0,0,1
527,1094419.89,1094419.89,0.0,0.0,0.0,0,0,0,0,1,0,1
527,1094419.89,1094419.89,0.0,6352690.24,7447110.13,0,1,0,0,0,0,1
527,79323.25,79323.25,0.0,0.0,0.0,0,0,0,0,1,0,1
527,79323.25,79323.25,0.0,194983.92,274307.16,0,1,0,0,0,0,1
527,6087.58,6087.58,0.0,0.0,0.0,0,0,0,0,1,0,1
527,6087.58,6087.58,0.0,3584904.5,3590992.07,0,1,0,0,0,0,1
528,181224.98,181224.98,0.0,0.0,0.0,0,0,0,0,1,0,1
528,181224.98,181224.98,0.0,23302.75,204527.73,0,1,0,0,0,0,1
528,2173367.35,2173367.35,0.0,0.0,0.0,0,0,0,0,1,0,1
528,2173367.35,2173367.35,0.0,476131.89,2649499.24,0,1,0,0,0,0,1
528,501101.41,501101.41,0.0,0.0,0.0,0,0,0,0,1,0,1
528,501101.41,501101.41,0.0,561058.61,1062160.03,0,1,0,0,0,0,1
528,11070.29,11070.29,0.0,0.0,0.0,0,0,0,0,1,0,1
528,11070.29,11070.29,0.0,341891.92,352962.21,0,1,0,0,0,0,1
528,311234.46,311234.46,0.0,0.0,0.0,0,0,0,0,1,0,1
528,311234.46,311234.46,0.0,978976.44,1290210.9,0,1,0,0,0,0,1
528,1016302.6,1016302.6,0.0,0.0,0.0,0,0,0,0,1,0,1
528,1016302.6,1016302.6,0.0,1149447.1,2165749.7,0,1,0,0,0,0,1
528,392767.71,392767.71,0.0,0.0,0.0,0,0,0,0,1,0,1
528,392767.71,392767.71,0.0,90169.81,482937.52,0,1,0,0,0,0,1
529,1773151.32,1773151.32,0.0,0.0,0.0,0,0,0,0,1,0,1
529,1773151.32,1773151.32,0.0,775203.68,2548354.99,0,1,0,0,0,0,1
529,1399724.98,1399724.98,0.0,0.0,0.0,0,0,0,0,1,0,1
529,1399724.98,1399724.98,0.0,440633.99,1840358.97,0,1,0,0,0,0,1
529,1679154.56,1679154.56,0.0,0.0,0.0,0,0,0,0,1,0,1
529,1679154.56,1679154.56,0.0,4351406.23,6030560.79,0,1,0,0,0,0,1
530,398711.68,398711.68,0.0,0.0,0.0,0,0,0,0,1,0,1
530,398711.68,398711.68,0.0,652931.8,1051643.49,0,1,0,0,0,0,1
530,19576.96,19576.96,0.0,0.0,0.0,0,0,0,0,1,0,1
530,19576.96,19576.96,0.0,762608.82,782185.77,0,1,0,0,0,0,1
530,387773.97,387773.97,0.0,0.0,0.0,0,0,0,0,1,0,1
530,387773.97,387773.97,0.0,34606.86,422380.83,0,1,0,0,0,0,1
530,148680.12,148680.12,0.0,0.0,0.0,0,0,0,0,1,0,1
530,148680.12,148680.12,0.0,0.0,148680.12,0,1,0,0,0,0,1
531,1312406.14,1312406.14,0.0,0.0,0.0,0,0,0,0,1,0,1
531,1312406.14,1312406.14,0.0,289086.82,1601492.96,0,1,0,0,0,0,1
531,3547485.43,3547485.43,0.0,0.0,0.0,0,0,0,0,1,0,1
531,3547485.43,3547485.43,0.0,0.0,3547485.43,0,1,0,0,0,0,1
531,834203.65,834203.65,0.0,0.0,0.0,0,0,0,0,1,0,1
531,834203.65,834203.65,0.0,0.0,834203.65,0,1,0,0,0,0,1
531,4791.06,4791.06,0.0,0.0,0.0,0,0,0,0,1,0,1
531,4791.06,4791.06,0.0,4814602.17,4819393.23,0,1,0,0,0,0,1
531,13074.53,13074.53,0.0,0.0,0.0,0,0,0,0,1,0,1
531,13074.53,13074.53,0.0,975600.51,988675.04,0,1,0,0,0,0,1
531,29637.03,29637.03,0.0,0.0,0.0,0,0,0,0,1,0,1
531,29637.03,29637.03,0.0,0.0,29637.03,0,1,0,0,0,0,1
531,6392800.85,6392800.85,0.0,0.0,0.0,0,0,0,0,1,0,1
531,6392800.85,6392800.85,0.0,337849.17,6730650.03,0,1,0,0,0,0,1
532,188097.08,188097.08,0.0,0.0,0.0,0,0,0,0,1,0,1
532,188097.08,188097.08,0.0,164930.19,353027.27,0,1,0,0,0,0,1
532,254719.63,254719.63,0.0,0.0,0.0,0,0,0,0,1,0,1
532,254719.63,254719.63,0.0,0.0,254719.63,0,1,0,0,0,0,1
532,634046.89,634046.89,0.0,0.0,0.0,0,0,0,0,1,0,1
532,634046.89,634046.89,0.0,985290.65,1619337.54,0,1,0,0,0,0,1
533,878034.02,878034.02,0.0,0.0,0.0,0,0,0,0,1,0,1
533,878034.02,878034.02,0.0,1531593.58,2409627.6,0,1,0,0,0,0,1
533,1303029.52,1303029.52,0.0,0.0,0.0,0,0,0,0,1,0,1
533,1303029.52,1303029.52,0.0,522143.94,1825173.47,0,1,0,0,0,0,1
533,3439121.37,3439121.37,0.0,0.0,0.0,0,0,0,0,1,0,1
533,3439121.37,3439121.37,0.0,67310.12,3506431.49,0,1,0,0,0,0,1
533,18042.11,18042.11,0.0,0.0,0.0,0,0,0,0,1,0,1
533,18042.11,18042.11,0.0,135951.5,153993.61,0,1,0,0,0,0,1
533,495977.84,495977.84,0.0,0.0,0.0,0,0,0,0,1,0,1
533,495977.84,495977.84,0.0,236230516.82,236726494.66,0,1,0,0,0,0,1
533,400517.07,400517.07,0.0,0.0,0.0,0,0,0,0,1,0,1
533,400517.07,400517.07,0.0,0.0,400517.07,0,1,0,0,0,0,1
534,209340.53,209340.53,0.0,0.0,0.0,0,0,0,0,1,0,1
534,209340.53,209340.53,0.0,744384.06,953724.59,0,1,0,0,0,0,1
534,136245.39,136245.39,0.0,0.0,0.0,0,0,0,0,1,0,1
534,136245.39,136245.39,0.0,1080039.68,1216285.07,0,1,0,0,0,0,1
534,771024.82,771024.82,0.0,0.0,0.0,0,0,0,0,1,0,1
534,771024.82,771024.82,0.0,121864.03,892888.86,0,1,0,0,0,0,1
534,1390332.39,1390332.39,0.0,0.0,0.0,0,0,0,0,1,0,1
534,1390332.39,1390332.39,0.0,0.0,1390332.39,0,1,0,0,0,0,1
534,671516.68,671516.68,0.0,0.0,0.0,0,0,0,0,1,0,1
534,671516.68,671516.68,0.0,57926.23,729442.9,0,1,0,0,0,0,1
534,492896.75,492896.75,0.0,0.0,0.0,0,0,0,0,1,0,1
534,492896.75,492896.75,0.0,10420895.1,10913791.86,0,1,0,0,0,0,1
535,606501.57,606501.57,0.0,0.0,0.0,0,0,0,0,1,0,1
535,606501.57,606501.57,0.0,123759.67,730261.24,0,1,0,0,0,0,1
535,72878.02,72878.02,0.0,0.0,0.0,0,0,0,0,1,0,1
535,72878.02,72878.02,0.0,55093.16,127971.18,0,1,0,0,0,0,1
535,588173.24,588173.24,0.0,0.0,0.0,0,0,0,0,1,0,1
535,588173.24,588173.24,0.0,16152763.21,16740936.45,0,1,0,0,0,0,1
536,116974.87,116974.87,0.0,0.0,0.0,0,0,0,0,1,0,1
536,116974.87,116974.87,0.0,735380.64,852355.51,0,1,0,0,0,0,1
536,624686.04,624686.04,0.0,0.0,0.0,0,0,0,0,1,0,1
536,624686.04,624686.04,0.0,162545.17,787231.2,0,1,0,0,0,0,1
536,232565.37,232565.37,0.0,0.0,0.0,0,0,0,0,1,0,1
536,232565.37,232565.37,0.0,0.0,232565.37,0,1,0,0,0,0,1
536,1567549.99,1567549.99,0.0,0.0,0.0,0,0,0,0,1,0,1
536,1567549.99,1567549.99,0.0,7935074.82,9502624.81,0,1,0,0,0,0,1
536,844213.81,844213.81,0.0,0.0,0.0,0,0,0,0,1,0,1
536,844213.81,844213.81,0.0,0.0,844213.81,0,1,0,0,0,0,1
536,285382.07,285382.07,0.0,0.0,0.0,0,0,0,0,1,0,1
536,285382.07,285382.07,0.0,0.0,285382.07,0,1,0,0,0,0,1
537,34238.2,34238.2,0.0,0.0,0.0,0,0,0,0,1,0,1
537,34238.2,34238.2,0.0,300369.39,334607.59,0,1,0,0,0,0,1
537,340119.98,340119.98,0.0,0.0,0.0,0,0,0,0,1,0,1
537,340119.98,340119.98,0.0,3680505.2,4020625.18,0,1,0,0,0,0,1
537,2463190.9,2463190.9,0.0,0.0,0.0,0,0,0,0,1,0,1
537,2463190.9,2463190.9,0.0,1200145.47,3663336.38,0,1,0,0,0,0,1
537,1504.73,1504.73,0.0,0.0,0.0,0,0,0,0,1,0,1
537,1504.73,1504.73,0.0,26284.34,27789.07,0,1,0,0,0,0,1
537,81278.73,81278.73,0.0,0.0,0.0,0,0,0,0,1,0,1
537,81278.73,81278.73,0.0,2087033.64,2168312.37,0,1,0,0,0,0,1
537,266546.68,266546.68,0.0,0.0,0.0,0,0,0,0,1,0,1
537,266546.68,266546.68,0.0,0.0,266546.68,0,1,0,0,0,0,1
537,26481.25,26481.25,0.0,0.0,0.0,0,0,0,0,1,0,1
537,26481.25,26481.25,0.0,1119942.48,1146423.73,0,1,0,0,0,0,1
537,254773.22,254773.22,0.0,0.0,0.0,0,0,0,0,1,0,1
537,254773.22,254773.22,0.0,672304.86,927078.09,0,1,0,0,0,0,1
537,127447.68,127447.68,0.0,0.0,0.0,0,0,0,0,1,0,1
537,127447.68,127447.68,0.0,1274456.97,1401904.65,0,1,0,0,0,0,1
538,1392337.38,1392337.38,0.0,0.0,0.0,0,0,0,0,1,0,1
538,1392337.38,1392337.38,0.0,125815.9,1518153.28,0,1,0,0,0,0,1
538,2136099.59,2136099.59,0.0,0.0,0.0,0,0,0,0,1,0,1
538,2136099.59,2136099.59,0.0,466582.86,2602682.46,0,1,0,0,0,0,1
538,202968.27,202968.27,0.0,0.0,0.0,0,0,0,0,1,0,1
538,202968.27,202968.27,0.0,618614.54,821582.81,0,1,0,0,0,0,1
538,37436.78,37436.78,0.0,0.0,0.0,0,0,0,0,1,0,1
538,37436.78,37436.78,0.0,0.0,37436.78,0,1,0,0,0,0,1
538,1253358.42,1253358.42,0.0,0.0,0.0,0,0,0,0,1,0,1
538,1253358.42,1253358.42,0.0,8398499.24,9651857.66,0,1,0,0,0,0,1
539,198888.16,198888.16,0.0,0.0,0.0,0,0,0,0,1,0,1
539,198888.16,198888.16,0.0,359018.15,557906.31,0,1,0,0,0,0,1
539,79594.91,79594.91,0.0,0.0,0.0,0,0,0,0,1,0,1
539,79594.91,79594.91,0.0,2009434.94,2089029.85,0,1,0,0,0,0,1
540,3707342.38,3707342.38,0.0,0.0,0.0,0,0,0,0,1,0,1
540,3707342.38,3707342.38,0.0,558618.2,4265960.58,0,1,0,0,0,0,1
540,342970.95,342970.95,0.0,0.0,0.0,0,0,0,0,1,0,1
540,342970.95,342970.95,0.0,660948.23,1003919.18,0,1,0,0,0,0,1
540,1989311.31,1989311.31,0.0,0.0,0.0,0,0,0,0,1,0,1
540,1989311.31,1989311.31,0.0,2475151.37,4464462.67,0,1,0,0,0,0,1
541,3297243.38,3297243.38,0.0,0.0,0.0,0,0,0,0,1,0,1
541,3297243.38,3297243.38,0.0,22757.65,3320001.02,0,1,0,0,0,0,1
541,10000000.0,12629417.41,2629417.41,0.0,0.0,0,0,0,0,1,0,1
541,10000000.0,10000000.0,0.0,0.0,10000000.0,0,1,0,0,0,0,1
541,2629417.41,2629417.41,0.0,0.0,0.0,0,0,0,0,1,0,1
541,2629417.41,2629417.41,0.0,0.0,2629417.41,0,1,0,0,0,0,1
541,108755.28,108755.28,0.0,0.0,0.0,0,0,0,0,1,0,1
541,108755.28,108755.28,0.0,27775.23,136530.51,0,1,0,0,0,0,1
541,107320.81,107320.81,0.0,0.0,0.0,0,0,0,0,1,0,1
541,107320.81,107320.81,0.0,289571.44,396892.25,0,1,0,0,0,0,1
541,5512595.16,5512595.16,0.0,0.0,0.0,0,0,0,0,1,0,1
541,5512595.16,5512595.16,0.0,201581.65,5714176.82,0,1,0,0,0,0,1
542,736521.51,736521.51,0.0,0.0,0.0,0,0,0,0,1,0,1
542,736521.51,736521.51,0.0,77874.55,814396.06,0,1,0,0,0,0,1
542,7469051.14,7469051.14,0.0,0.0,0.0,0,0,0,0,1,0,1
542,7469051.14,7469051.14,0.0,94820.42,7563871.56,0,1,0,0,0,0,1
542,161804.68,161804.68,0.0,0.0,0.0,0,0,0,0,1,0,1
542,161804.68,161804.68,0.0,22621.89,184426.57,0,1,0,0,0,0,1
542,1068398.61,1068398.61,0.0,0.0,0.0,0,0,0,0,1,0,1
542,1068398.61,1068398.61,0.0,0.0,1068398.61,0,1,0,0,0,0,1
542,5166393.44,5166393.44,0.0,0.0,0.0,0,0,0,0,1,0,1
542,5166393.44,5166393.44,0.0,0.0,5166393.44,0,1,0,0,0,0,1
543,74436.56,74436.56,0.0,0.0,0.0,0,0,0,0,1,0,1
543,74436.56,74436.56,0.0,201151.33,275587.89,0,1,0,0,0,0,1
543,57204.07,57204.07,0.0,0.0,0.0,0,0,0,0,1,0,1
543,57204.07,57204.07,0.0,2726027.96,2783232.03,0,1,0,0,0,0,1
543,2558618.27,2558618.27,0.0,0.0,0.0,0,0,0,0,1,0,1
543,2558618.27,2558618.27,0.0,13626415.3,16185033.57,0,1,0,0,0,0,1
544,179997.78,179997.78,0.0,0.0,0.0,0,0,0,0,1,0,1
544,179997.78,179997.78,0.0,55751.58,235749.36,0,1,0,0,0,0,1
544,25473.11,25473.11,0.0,0.0,0.0,0,0,0,0,1,0,1
544,25473.11,25473.11,0.0,4747.03,30220.14,0,1,0,0,0,0,1
544,412668.39,412668.39,0.0,0.0,0.0,0,0,0,0,1,0,1
544,412668.39,412668.39,0.0,1445047.47,1857715.86,0,1,0,0,0,0,1
546,99656.93,99656.93,0.0,0.0,0.0,0,0,0,0,1,0,1
546,99656.93,99656.93,0.0,0.0,99656.93,0,1,0,0,0,0,1
546,534158.52,534158.52,0.0,0.0,0.0,0,0,0,0,1,0,1
546,534158.52,534158.52,0.0,5156.57,539315.09,0,1,0,0,0,0,1
546,24773.86,24773.86,0.0,0.0,0.0,0,0,0,0,1,0,1
546,24773.86,24773.86,0.0,11003181.73,11027955.59,0,1,0,0,0,0,1
546,1634229.02,1634229.02,0.0,0.0,0.0,0,0,0,0,1,0,1
546,1634229.02,1634229.02,0.0,0.0,1634229.02,0,1,0,0,0,0,1
546,105097.16,105097.16,0.0,0.0,0.0,0,0,0,0,1,0,1
546,105097.16,105097.16,0.0,1965333.76,2070430.91,0,1,0,0,0,0,1
547,594471.04,594471.04,0.0,0.0,0.0,0,0,0,0,1,0,1
547,594471.04,594471.04,0.0,1788456.17,2382927.21,0,1,0,0,0,0,1
547,82764.07,82764.07,0.0,0.0,0.0,0,0,0,0,1,0,1
547,82764.07,82764.07,0.0,99601.89,182365.96,0,1,0,0,0,0,1
547,1139983.15,1139983.15,0.0,0.0,0.0,0,0,0,0,1,0,1
547,1139983.15,1139983.15,0.0,164063.15,1304046.31,0,1,0,0,0,0,1
547,400276.72,400276.72,0.0,0.0,0.0,0,0,0,0,1,0,1
547,400276.72,400276.72,0.0,244756.45,645033.17,0,1,0,0,0,0,1
548,126431.61,126431.61,0.0,0.0,0.0,0,0,0,0,1,0,1
548,126431.61,126431.61,0.0,1089215.22,1215646.84,0,1,0,0,0,0,1
549,1571565.56,1571565.56,0.0,0.0,0.0,0,0,0,0,1,0,1
549,1571565.56,1571565.56,0.0,0.0,1571565.56,0,1,0,0,0,0,1
549,461442.52,461442.52,0.0,0.0,0.0,0,0,0,0,1,0,1
549,461442.52,461442.52,0.0,11029.55,472472.07,0,1,0,0,0,0,1
549,21662.5,21662.5,0.0,0.0,0.0,0,0,0,0,1,0,1
549,21662.5,21662.5,0.0,0.0,21662.5,0,1,0,0,0,0,1
549,1057053.6,1057053.6,0.0,0.0,0.0,0,0,0,0,1,0,1
549,1057053.6,1057053.6,0.0,0.0,1057053.6,0,1,0,0,0,0,1
549,668473.23,668473.23,0.0,0.0,0.0,0,0,0,0,1,0,1
549,668473.23,668473.23,0.0,505899.37,1174372.6,0,1,0,0,0,0,1
549,29473.67,29473.67,0.0,0.0,0.0,0,0,0,0,1,0,1
549,29473.67,29473.67,0.0,32212.58,61686.25,0,1,0,0,0,0,1
550,342309.91,342309.91,0.0,0.0,0.0,0,0,0,0,1,0,1
550,342309.91,342309.91,0.0,0.0,342309.91,0,1,0,0,0,0,1
550,21418.86,21418.86,0.0,0.0,0.0,0,0,0,0,1,0,1
550,21418.86,21418.86,0.0,534670.27,556089.13,0,1,0,0,0,0,1
550,1613281.82,1613281.82,0.0,0.0,0.0,0,0,0,0,1,0,1
550,1613281.82,1613281.82,0.0,2312268.26,3925550.08,0,1,0,0,0,0,1
550,85303.24,85303.24,0.0,0.0,0.0,0,0,0,0,1,0,1
550,85303.24,85303.24,0.0,0.0,85303.24,0,1,0,0,0,0,1
551,879321.88,879321.88,0.0,0.0,0.0,0,0,0,0,1,0,1
551,879321.88,879321.88,0.0,0.0,879321.88,0,1,0,0,0,0,1
551,150924.76,150924.76,0.0,0.0,0.0,0,0,0,0,1,0,1
551,150924.76,150924.76,0.0,0.0,150924.76,0,1,0,0,0,0,1
551,3774777.76,3774777.76,0.0,0.0,0.0,0,0,0,0,1,0,1
551,3774777.76,3774777.76,0.0,597455.51,4372233.27,0,1,0,0,0,0,1
551,759257.55,759257.55,0.0,0.0,0.0,0,0,0,0,1,0,1
551,759257.55,759257.55,0.0,36297.01,795554.56,0,1,0,0,0,0,1
551,407907.34,407907.34,0.0,0.0,0.0,0,0,0,0,1,0,1
551,407907.34,407907.34,0.0,314866.4,722773.75,0,1,0,0,0,0,1
551,483713.23,483713.23,0.0,0.0,0.0,0,0,0,0,1,0,1
551,483713.23,483713.23,0.0,11048671.02,11532384.25,0,1,0,0,0,0,1
551,3227.06,3227.06,0.0,0.0,0.0,0,0,0,0,1,0,1
551,3227.06,3227.06,0.0,110314.88,113541.94,0,1,0,0,0,0,1
551,1669143.57,1669143.57,0.0,0.0,0.0,0,0,0,0,1,0,1
551,1669143.57,1669143.57,0.0,2026536.5,3695680.08,0,1,0,0,0,0,1
551,813992.49,813992.49,0.0,0.0,0.0,0,0,0,0,1,0,1
551,813992.49,813992.49,0.0,24794625.2,25608617.69,0,1,0,0,0,0,1
552,45116.24,45116.24,0.0,0.0,0.0,0,0,0,0,1,0,1
552,45116.24,45116.24,0.0,0.0,45116.24,0,1,0,0,0,0,1
552,492003.04,492003.04,0.0,0.0,0.0,0,0,0,0,1,0,1
552,492003.04,492003.04,0.0,24292.72,516295.76,0,1,0,0,0,0,1
552,692743.57,692743.57,0.0,0.0,0.0,0,0,0,0,1,0,1
